mae,rmse,mape,r2
79.89444444444442,94.49800331027969,0.08087923664089502,0.504966419116917
9.916666666675868,38.617269692697946,0.00933135258971394,0.9173291264905088
12.036101682685933,32.93585989616259,0.011616367110096348,0.9398649869880329
31.22708328413831,37.07913294138086,0.03058567011357227,0.9237835816191784
31.50260687934028,35.72225555426395,0.030792236360426044,0.9292596600969939
30.51366424073877,36.47977406636939,0.02970679935519626,0.9262276401609084
28.513242510312686,35.660689832280724,0.02724598872802681,0.9295032856493085
20.888938997998636,31.57007513663144,0.018207737075923918,0.9694245361116537
