mae,rmse,mape,r2
895.5902360822226,1174.9273029315227,0.08021656245582844,0.866671138140453
778.8409072437323,966.8486107196703,0.06380963724345917,0.9097142656475428
97.50794793592028,147.28255794969343,0.008034121738545862,0.9979048997136503
184.95151811240268,225.35152638217147,0.014553562720344833,0.9950951787145121
162.35379824652807,203.63378544493204,0.01308972776237329,0.9959950061913868
160.01901732250238,209.84710011608465,0.012967839941257999,0.9957468752253562
205.52310272382272,274.84821896824667,0.017302063253935792,0.9927039460972544
779.1305404029706,817.163277877218,0.06890463836093554,0.9308557788547343
