mae,rmse,mape,r2
1.466335956790123,1.8240989293531638,9.24601253743399,0.9283167380864781
1.298634009421938,5.143927895498981,0.6216694517498305,0.4299529176841632
0.021444276263572155,0.027133413196123154,0.13320456702931852,0.9999841390265011
0.13026234348985927,0.1536192680575821,0.26907587071698846,0.9994915920118201
0.10940521639751069,0.14121759872898934,0.23345675748526531,0.9995703660151921
0.08315057120198831,0.1084511128520795,0.3846153528236298,0.9997466102703123
0.1407839240108805,0.1687584155898595,0.7437539304821631,0.9993864473147038
0.17500451888751095,0.24417110474542567,0.29837582017394565,0.9984326772328735
